name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Thesalloniki,2022-07-03,33,23.9,28.6,34.6,23.9,29.2,18.7,57.6,0,0,0,,0,0,24.8,18.4,249.5,1015.8,23.8,10,261.8,22.5,10,10,2022-07-03T06:02:04,2022-07-03T21:02:46,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3486,16606099999,16618199999,16622099999,F4421,LGTS"
Thesalloniki,2022-07-04,33,25,28.5,33.5,25,29,17.1,50.6,0,0,0,,0,0,26.6,20.5,206.5,1014.1,24.2,10.6,281,24.4,10,10,2022-07-04T06:02:37,2022-07-04T21:02:34,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,remote"
Thesalloniki,2022-07-05,34,20.9,27.8,34.1,20.9,28.1,15.9,49.6,0,0,0,,0,0,23,18.4,195.3,1013.5,21.4,10,281.8,24.3,10,10,2022-07-05T06:03:12,2022-07-05T21:02:20,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3486,16606099999,16618199999,16622099999,F4421,LGTS"
Thesalloniki,2022-07-06,34,24,29,36.5,24,29.7,18,52.7,0,0,0,,0,0,40,24.1,310.2,1011.5,22.4,10,295.5,25.5,10,10,2022-07-06T06:03:47,2022-07-06T21:02:03,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3486,16606099999,16618199999,16622099999,F4421,LGTS"
Thesalloniki,2022-07-07,33,24,28.7,32.9,24,28.6,15.2,44.8,0,0,0,,0,0,46.4,33.5,340.1,1012.2,21.8,10,289.1,24.9,10,10,2022-07-07T06:04:24,2022-07-07T21:01:45,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3486,16606099999,16618199999,16622099999,F4421,LGTS"
Thesalloniki,2022-07-08,29,21,24.8,30.8,21,25.1,17,63.1,5.62,100,4.17,rain,0,0,50,30.9,306.2,1011.7,57,10,206.3,17.8,9,30,2022-07-08T06:05:03,2022-07-08T21:01:24,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-07-09,22,18,20.2,22,18,20.2,17.9,87,32.573,100,16.67,rain,0,0,38.2,25.9,336.4,1011.6,80.9,8.8,63.3,5.5,2,10,2022-07-09T06:05:42,2022-07-09T21:01:02,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-07-10,30,20.8,24.8,30.3,20.8,24.9,15.3,56.8,0,0,0,,0,0,37.8,25.1,324.2,1010.8,29.4,10,272.8,23.5,10,10,2022-07-10T06:06:23,2022-07-10T21:00:37,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-07-11,30,21.8,25.7,28.8,21.8,25.4,12.4,44.4,0,0,0,,0,0,41,25.1,339,1014.1,21.9,10.6,283.5,24.7,10,10,2022-07-11T06:07:05,2022-07-11T21:00:11,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999,remote"
Thesalloniki,2022-07-12,29,21,25.3,28.5,21,25.1,10.5,39.4,0,0,0,,0,0,32.4,24.1,338.1,1017.4,22.1,10,290.1,25.1,10,10,2022-07-12T06:07:48,2022-07-12T20:59:43,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-07-13,29,21,25.1,28.6,21,25,11.4,42.6,0,0,0,,0,0,29.9,25.9,308.2,1017.4,26.8,10,237.7,20.7,9,10,2022-07-13T06:08:32,2022-07-13T20:59:12,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-07-14,30.1,18,25.4,30.4,18,25.3,13.3,47.9,0,0,0,,0,0,23.1,20.5,290.7,1017.1,10.7,10,285.3,24.7,10,10,2022-07-14T06:09:17,2022-07-14T20:58:40,0.52,Clear,Clear conditions throughout the day.,clear-day,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-07-15,32.1,19,25.6,31.9,19,25.6,14.7,52.7,0,0,0,,0,0,20.5,16.6,256.6,1013.3,16.5,10,281.8,24.4,10,10,2022-07-15T06:10:03,2022-07-15T20:58:06,0.55,Clear,Clear conditions throughout the day.,clear-day,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-07-16,34.1,20,27.3,35.1,20,27.5,15.9,52,0,0,0,,0,0,18,16.6,273.9,1014,10.2,10,287.6,24.9,10,10,2022-07-16T06:10:49,2022-07-16T20:57:30,0.59,Clear,Clear conditions throughout the day.,clear-day,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-07-17,35,21,27.7,35.2,21,28.1,16.2,51.1,0,0,0,,0,0,20.9,22.3,199.5,1016,13.1,11.2,275.3,23.6,10,10,2022-07-17T06:11:37,2022-07-17T20:56:52,0.62,Clear,Clear conditions throughout the day.,clear-day,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999,remote"
Thesalloniki,2022-07-18,31.1,23.9,27.5,30.6,23.9,27.5,16,50.7,0,0,0,,0,0,43.2,29.5,239.7,1018.9,27.6,10,250.7,21.3,9,10,2022-07-18T06:12:26,2022-07-18T20:56:12,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-07-19,30.1,20.9,25.5,29.7,20.9,25.5,15.2,54,0,0,0,,0,0,22.7,18.4,240.6,1019.5,31.3,10.6,197.6,17,7,10,2022-07-19T06:13:15,2022-07-19T20:55:30,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999,remote"
Thesalloniki,2022-07-20,31.1,18.9,25.4,31.3,18.9,25.5,14.5,52.3,0,0,0,,0,0,21.2,18.4,239.4,1018.5,26.8,10,271.3,23.3,10,10,2022-07-20T06:14:06,2022-07-20T20:54:46,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-07-21,33.1,19,26.3,34,19,26.4,14.8,50.9,0,0,0,,0,0,21.3,18.4,269.8,1014.8,11.3,10,274.1,23.6,10,10,2022-07-21T06:14:57,2022-07-21T20:54:01,0.75,Clear,Clear conditions throughout the day.,clear-day,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-07-22,36,21.9,28.1,36.3,21.9,28.7,16.1,49,0,0,0,,0,0,27.7,20.5,164.2,1013.8,9.7,10,273.9,23.6,10,10,2022-07-22T06:15:48,2022-07-22T20:53:13,0.79,Clear,Clear conditions throughout the day.,clear-day,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-07-23,36,22,28.2,37.4,22,29.5,19.8,62.1,0,0,0,,0,0,20.5,18.4,302.5,1015.4,9,10,270.3,23.2,10,10,2022-07-23T06:16:40,2022-07-23T20:52:24,0.82,Clear,Clear conditions throughout the day.,clear-day,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-07-24,35.1,21,28.2,38.6,21,29,17.6,53.9,0,0,0,,0,0,33.5,20.5,172.4,1012.8,11.8,10.6,266,22.7,10,10,2022-07-24T06:17:33,2022-07-24T20:51:33,0.85,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999,remote"
Thesalloniki,2022-07-25,35,27,30,36.4,27.9,31.3,18.6,51,0.096,100,4.17,rain,0,0,40.7,27.7,295.5,1011.5,27.8,10,271.1,23.4,10,10,2022-07-25T06:18:27,2022-07-25T20:50:41,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-07-26,33.1,22,27.3,35.3,22,28.4,19.1,62,0,0,0,,0,0,25.9,22.8,183.6,1010.8,16.6,10,272.2,23.7,10,10,2022-07-26T06:19:21,2022-07-26T20:49:46,0.92,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-07-27,35,21,28.1,36.9,21,28.6,18,57.2,0,0,0,,0,0,21.5,16.6,205.2,1009,10.4,10,270.5,23.5,10,10,2022-07-27T06:20:15,2022-07-27T20:48:51,0.95,Clear,Clear conditions throughout the day.,clear-day,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-07-28,36,25,30.1,37,25,31.2,18.1,50.1,0,0,0,,0,0,22.7,20.5,270.9,1010.3,29.9,10,262.9,22.9,10,10,2022-07-28T06:21:10,2022-07-28T20:47:53,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-07-29,34.1,25,29.1,34.6,25,29.9,18.1,52.8,0,0,0,,0,0,23.8,16.6,223.6,1013,13.4,10,272.9,23.3,10,10,2022-07-29T06:22:06,2022-07-29T20:46:54,0.02,Clear,Clear conditions throughout the day.,clear-day,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-07-30,33.1,23,27.9,35.3,23,29,18.3,56.6,0,0,0,,0,0,28.4,24.1,172.1,1011.9,13,10,272.1,23.2,10,10,2022-07-30T06:23:02,2022-07-30T20:45:53,0.06,Clear,Clear conditions throughout the day.,clear-day,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-07-31,35,21,28.3,36.3,21,28.9,18.8,59.5,0,0,0,,0,0,33.8,23.5,268.3,1009.4,21.6,10,282,24.3,10,10,2022-07-31T06:23:58,2022-07-31T20:44:51,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-08-01,32,26,29.6,32.4,26,29.5,14.8,41,0,0,0,,0,0,34.2,27.7,323.5,1009.8,22.7,10,281.3,24.4,9,10,2022-08-01T06:24:54,2022-08-01T20:43:47,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3486,16606099999,16618199999,16622099999,LGTS,13597099999,E1514"
Thesalloniki,2022-08-02,34,23,28.8,32.7,23,28.4,13.4,39.8,0,0,0,,0,0,31.8,21.2,315.7,1011.2,17.2,10,289.1,25.1,9,10,2022-08-02T06:25:51,2022-08-02T20:42:41,0.16,Clear,Clear conditions throughout the day.,clear-day,"E3486,16606099999,16618199999,16622099999,LGTS,E1514"
Thesalloniki,2022-08-03,33,21,27.3,33.4,21,27.6,17.3,56.1,0,0,0,,0,0,50,31.7,254.6,1013,41.1,10,236.9,20.4,9,10,2022-08-03T06:26:48,2022-08-03T20:41:34,0.2,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"E3486,16606099999,16618199999,16622099999,LGTS,13597099999,E1514"
Thesalloniki,2022-08-04,33,21.9,27.8,33.7,21.9,28.1,17.7,56.6,0,0,0,rain,0,0,25.6,18.4,253.4,1013.8,31.3,10,248.5,21.4,8,10,2022-08-04T06:27:46,2022-08-04T20:40:26,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3486,16606099999,16618199999,16622099999,LGTS,13597099999,E1514"
Thesalloniki,2022-08-05,35,22.8,28,34.6,22.8,28.2,16.3,51,0,0,0,,0,0,19.5,18.4,233.9,1012.5,34.2,10,273.9,23.8,9,10,2022-08-05T06:28:43,2022-08-05T20:39:16,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3486,16606099999,16618199999,16622099999,LGTS,13597099999,E1514"
Thesalloniki,2022-08-06,34,23.9,29.1,37.3,23.9,30.1,17.2,49.5,0.003,100,4.17,rain,0,0,35.3,20.5,244.8,1009.6,37.8,10,237,20.6,9,10,2022-08-06T06:29:41,2022-08-06T20:38:05,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"E3486,16606099999,16618199999,16622099999,LGTS,AS453,E1514"
Thesalloniki,2022-08-07,33,25,29.4,34.9,25,30.7,18.8,53.9,0.342,100,8.33,rain,0,0,29.2,18.4,257.7,1009.3,49.4,10,234.9,20.3,8,10,2022-08-07T06:30:39,2022-08-07T20:36:53,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E3486,16606099999,16618199999,16622099999,LGTS,E1514"
Thesalloniki,2022-08-08,35,23,29.4,33.3,23,29.5,16.8,51.7,0.003,100,4.17,rain,0,0,29.9,27.7,268.3,1012,28.4,10,237.5,20.4,8,10,2022-08-08T06:31:37,2022-08-08T20:35:39,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"E3486,16606099999,16618199999,16622099999,LGTS,AS453,E1514"
Thesalloniki,2022-08-09,34,21.9,28.2,35.8,21.9,28.5,15.7,48.9,0,0,0,,0,0,18.7,22.3,280.8,1012.4,33,10,245.8,21,7,10,2022-08-09T06:32:35,2022-08-09T20:34:24,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3486,16606099999,16618199999,16622099999,LGTS,AS453,E1514"
Thesalloniki,2022-08-10,33,22,27.9,35.3,22,28.5,14.9,45.3,0,0,0,,0,0,28.4,27.7,310.3,1012,38.8,10,170.1,14.5,7,10,2022-08-10T06:33:34,2022-08-10T20:33:07,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16618199999,16622099999,LGTS,13597099999,E1514"
Thesalloniki,2022-08-11,33,23,28,33,23,28.2,16.1,49.3,0.902,100,4.17,rain,0,0,24.5,17.9,282.3,1012.8,43,10.6,279.8,23.9,9,10,2022-08-11T06:34:32,2022-08-11T20:31:50,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"16606099999,16618199999,16622099999,LGTS,13597099999,remote,E1514"
Thesalloniki,2022-08-12,30,22.9,25.3,30,22.9,25.5,18.2,66.2,0.09,100,4.17,rain,0,0,29.2,16.6,292.5,1013.1,33.1,10.4,170.5,14.7,9,10,2022-08-12T06:35:31,2022-08-12T20:30:31,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"16606099999,16618199999,16622099999,LGTS,13597099999,E1514"
Thesalloniki,2022-08-13,30,20,25.4,30.4,20,25.6,17.5,63.2,0.004,100,4.17,rain,0,0,21.6,16.6,304.4,1009.7,30.3,10,161.8,13.7,6,10,2022-08-13T06:36:30,2022-08-13T20:29:11,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"16606099999,16618199999,16622099999,LGTS,13597099999,E1514"
Thesalloniki,2022-08-14,29,19,23.7,29.5,19,23.8,17.3,68.1,1.048,100,12.5,rain,0,0,29.9,24.1,316.5,1006.7,46.3,10,142.8,12.3,8,10,2022-08-14T06:37:28,2022-08-14T20:27:50,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16606099999,16618199999,16622099999,LGTS,13597099999,E1514"
Thesalloniki,2022-08-15,31,20,25.8,30.6,20,25.9,16.5,57.9,0,0,0,,0,0,31.3,22.3,298.5,1007.3,15,10,276.7,23.9,9,10,2022-08-15T06:38:27,2022-08-15T20:26:28,0.61,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16618199999,16622099999,LGTS,13597099999,E1514"
Thesalloniki,2022-08-16,34,19,25.9,33.3,19,26.3,17.6,62.4,0.384,100,4.17,rain,0,0,44.6,25.9,242,1010.3,22.8,9.9,241,20.8,8,10,2022-08-16T06:39:26,2022-08-16T20:25:04,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"E3486,16606099999,16618199999,16622099999,LGTS,13597099999,AS453,E1514"
Thesalloniki,2022-08-17,35,19.9,27.2,36.3,19.9,28.1,19.4,66.7,0.057,100,8.33,rain,0,0,24.8,24.1,297,1009.9,19.6,10,268.3,23,8,10,2022-08-17T06:40:25,2022-08-17T20:23:40,0.67,Rain,Clear conditions throughout the day with rain clearing later.,rain,"16606099999,16618199999,16622099999,LGTS,13597099999,E1514"
Thesalloniki,2022-08-18,36,21,28.3,37.9,21,29.4,18.3,57,0,0,0,,0,0,20.2,18.4,275,1010.5,9.8,10,270.2,23.4,8,10,2022-08-18T06:41:23,2022-08-18T20:22:15,0.71,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16618199999,16622099999,LGTS,13597099999,AS453,E1514"
Thesalloniki,2022-08-19,37,21,28.8,36.8,21,29.2,16.8,50.5,0,0,0,,0,0,23,24.1,174.1,1009.3,0.4,10,250.4,21.6,8,10,2022-08-19T06:42:22,2022-08-19T20:20:49,0.75,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16618199999,16622099999,LGTS,13597099999,E1514"
Thesalloniki,2022-08-20,34,22.9,28.3,36.5,22.9,29.4,18.3,56.1,0.073,100,4.17,rain,0,0,29.2,26.8,196.6,1008.2,17.3,10,225.7,19.5,7,30,2022-08-20T06:43:21,2022-08-20T20:19:21,0.77,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"E3486,16606099999,16618199999,16622099999,LGTS,13597099999,AS453,E1514"
Thesalloniki,2022-08-21,30,23.9,26.6,32.4,23.9,27.4,21.1,73,0.104,100,8.33,rain,0,0,32.4,24.1,292,1005.8,36.4,9.9,136.9,11.7,4,30,2022-08-21T06:44:20,2022-08-21T20:17:53,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"E3486,16606099999,16618199999,16622099999,LGTS,13597099999,AS453,E1514"
Thesalloniki,2022-08-22,30,21.9,25.6,30.8,21.9,26,19.9,72.5,0.337,100,12.5,rain,0,0,40.7,22.3,295.1,1005.8,30.6,10,199.7,17.1,7,30,2022-08-22T06:45:19,2022-08-22T20:16:24,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16606099999,16618199999,16622099999,LGTS,13597099999,AS453,E1514"
Thesalloniki,2022-08-23,29,21,24.4,31,21,25,20.7,81.2,12.109,100,12.5,rain,0,0,40.7,22.3,315.2,1008.1,31.5,10,205.6,17.9,7,30,2022-08-23T06:46:17,2022-08-23T20:14:55,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16606099999,16618199999,16622099999,LGTS,13597099999,AS453,E1514"
Thesalloniki,2022-08-24,24,19,21.2,24,19,21.2,20.8,97.3,0.999,100,12.5,rain,0,0,38.9,27.1,308.8,1010.3,44.1,9.3,61.4,5.3,3,10,2022-08-24T06:47:16,2022-08-24T20:13:24,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16606099999,16618199999,16622099999,LGTS,13597099999,E1514"
Thesalloniki,2022-08-25,29,19,23.3,30.8,19,23.6,20.6,86.1,13.71,100,8.33,rain,0,0,42.5,22.3,322.1,1010.1,43,9.8,146,12.6,6,10,2022-08-25T06:48:15,2022-08-25T20:11:52,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"16606099999,16618199999,16622099999,LGTS,13597099999,E1514"
Thesalloniki,2022-08-26,31.9,20,24.8,33.1,20,25.3,19.9,77.1,0.944,100,8.33,rain,0,0,24.5,18.4,215.4,1008.4,31.3,10,196.5,16.9,8,10,2022-08-26T06:49:13,2022-08-26T20:10:20,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"16606099999,16618199999,16622099999,LGTS,13597099999,AS453,E1514"
Thesalloniki,2022-08-27,32,19.9,25.3,32.7,19.9,25.7,19.7,75.2,0,0,0,,0,0,18.4,17.8,151.4,1010.3,20.6,10,254.4,21.9,8,10,2022-08-27T06:50:12,2022-08-27T20:08:47,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16618199999,16622099999,LGTS,13597099999,AS453,E1514"
Thesalloniki,2022-08-28,33,19,25.3,33.3,19,25.8,19,70.6,0,0,0,,0,0,12.2,13.7,150.2,1012.3,17.7,10,259,22.4,8,10,2022-08-28T06:51:10,2022-08-28T20:07:14,0.04,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16618199999,16622099999,LGTS,13597099999,E1514"
Thesalloniki,2022-08-29,33,20.9,26.2,33.5,20.9,26.5,18.4,65.9,0,0,0,,0,0,15.1,13,110.9,1013.1,24.1,10,250.7,21.7,8,10,2022-08-29T06:52:09,2022-08-29T20:05:39,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16618199999,16622099999,LGTS,13597099999,AS453,E1514"
Thesalloniki,2022-08-30,31,20,26.5,33.7,20,27.3,19.1,65.8,0.51,100,4.17,rain,0,0,20.2,24.1,291.2,1013,36.2,10,224.7,19.4,7,10,2022-08-30T06:53:07,2022-08-30T20:04:05,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"16606099999,16618199999,16622099999,LGTS,13597099999,E1514"
Thesalloniki,2022-08-31,31,19,25.9,32.4,19,26.3,18.5,66.2,0,0,0,,0,0,18.7,14.8,303.7,1012.1,35.4,10,226.6,19.8,7,10,2022-08-31T06:54:06,2022-08-31T20:02:29,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16618199999,16622099999,LGTS,13597099999,AS453,E1514"
Thesalloniki,2022-09-01,31,20,25.4,33,20,26.2,19.4,70.3,0,0,0,,0,0,24.1,24.1,169.6,1010.4,23.3,10,234.4,20.3,7,10,2022-09-01T06:55:04,2022-09-01T20:00:53,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16618199999,16622099999,LGTS,13597099999,E1514"
Thesalloniki,2022-09-02,25,19,23.2,25,19,23.2,21.6,90.9,7.695,100,8.33,rain,0,0,25.6,33.5,314.8,1011,42.8,9.6,82.7,7.4,3,10,2022-09-02T06:56:02,2022-09-02T19:59:16,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16606099999,16618199999,16622099999,LGTS,13597099999,AS453,E1514"
Thesalloniki,2022-09-03,30,19,24.3,32.4,19,24.8,20,79.3,0.241,100,4.17,rain,0,0,24.5,20.5,300.2,1013.1,27.5,9.8,243,21.1,8,10,2022-09-03T06:57:01,2022-09-03T19:57:39,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"16606099999,16618199999,16622099999,LGTS,13597099999,E1514"
Thesalloniki,2022-09-04,30,19,24.4,31.4,19,25,20.1,78.5,0,0,0,rain,0,0,23.8,18.4,192.1,1017.2,27.5,10,229.7,19.8,8,10,2022-09-04T06:57:59,2022-09-04T19:56:02,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16618199999,16622099999,LGTS,13597099999,E1514"
Thesalloniki,2022-09-05,26.1,20,23,26.1,20,23,19.2,80.8,46.668,100,8.33,rain,0,0,48.2,28,281.2,1020.1,52.6,9.8,167,14.6,6,10,2022-09-05T06:58:57,2022-09-05T19:54:24,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"16606099999,16618199999,16622099999,LGTS,13597099999,AS453,E1514"
Thesalloniki,2022-09-06,26.1,20.9,23.1,26.1,20.9,23.1,16.7,68.7,0,0,0,rain,0,0,18.4,14.8,157,1020.1,45.8,10,202.4,17.5,8,10,2022-09-06T06:59:55,2022-09-06T19:52:45,0.36,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"16606099999,16618199999,16622099999,LGTS,13597099999,AS453,D0215,E1514"
Thesalloniki,2022-09-07,27,19,22.6,27.5,19,22.7,16.7,70.8,0,0,0,rain,0,0,20.9,14.2,137.5,1019,36,10,204,17.5,8,10,2022-09-07T07:00:54,2022-09-07T19:51:06,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16618199999,16622099999,LGTS,13597099999,E1514"
Thesalloniki,2022-09-08,27,16.9,21.9,27.7,16.9,22,16.3,72.4,0,0,0,,0,0,14,14.8,146.7,1018.3,8.1,10,240.1,20.7,7,10,2022-09-08T07:01:52,2022-09-08T19:49:27,0.43,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16618199999,16622099999,LGTS,13597099999,AS453,D0215,E1514"
Thesalloniki,2022-09-09,30,17.9,23.5,30,17.9,23.7,17.8,72.9,0,0,0,,0,0,18.4,18.4,143.2,1016.7,10,10,261.3,22.6,7,10,2022-09-09T07:02:50,2022-09-09T19:47:47,0.46,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16618199999,16622099999,LGTS,13597099999,AS453,E1514"
Thesalloniki,2022-09-10,30,18,23.7,32.6,18,24.4,18.8,75.1,0,0,0,,0,0,19.4,15.9,135.3,1012.9,9.8,10,294.3,25.6,7,10,2022-09-10T07:03:48,2022-09-10T19:46:08,0.5,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16618199999,16622099999,LGTS,13597099999,AS453,D0215,E1514"
Thesalloniki,2022-09-11,33,18,25,31.3,18,24.9,17.8,70.8,0.09,100,4.17,rain,0,0,19.1,24.1,281.6,1010,19,10,261,22.6,8,10,2022-09-11T07:04:46,2022-09-11T19:44:27,0.53,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"16606099999,16618199999,16622099999,LGTS,13597099999,AS453,E1514"
Thesalloniki,2022-09-12,28,20.9,24.1,27.5,20.9,24,14,55.2,2.707,100,4.17,rain,0,0,46.4,31.7,337.2,1010.3,26.7,10,238.2,20.7,8,10,2022-09-12T07:05:45,2022-09-12T19:42:47,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"16606099999,16618199999,16622099999,LGTS,13597099999,D0215,E1514"
Thesalloniki,2022-09-13,27,19,23.2,26.5,19,23.1,9.8,43.4,0,0,0,,0,0,40,29.5,336.2,1012.2,9.4,10,231.2,20,8,10,2022-09-13T07:06:43,2022-09-13T19:41:06,0.6,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16618199999,16622099999,LGTS,13597099999,D0215,E1514"
Thesalloniki,2022-09-14,28.1,13,21.3,27.3,13,21.2,11.2,55,0,0,0,,0,0,22.3,11.2,263.2,1014.6,2.5,10,229.5,19.9,7,10,2022-09-14T07:07:41,2022-09-14T19:39:26,0.63,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16618199999,16622099999,LGTS,13597099999,D0215,E1514"
Thesalloniki,2022-09-15,30,16,22.4,31.3,16,22.6,15.9,67.9,0,0,0,,0,0,14,21.4,147.3,1013.3,7.1,10,212.7,18.3,7,10,2022-09-15T07:08:40,2022-09-15T19:37:45,0.66,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16618199999,16622099999,LGTS,13597099999,E1514"
